url,header,location,query,name,price_USD,cleaning_fee_EUR,service_fee_EUR,price_total_EUR,cnt_guests,cnt_bedrooms,cnt_beds,cnt_baths,listing_rating,listing_reviews,is_refundable,rating_cleanliness,rating_accuracy,rating_communication,rating_location,rating_check-in,rating_value,host_joined_years_ago,Identity_verified,house_rules_pets,house_rules_smoking,house_rules_parties,is_superhost,facility_Kitchen,facility_Wifi,facility_empty,facility_Free parking,facility_Dishwasher,facility_Hosted by a business,facility_Washer,specialty_Enhanced Clean,specialty_Kitchen,specialty_Clean and tidy,specialty_Pets allowed,specialty_Entire home,specialty_Experienced host,specialty_Pool,specialty_Self check-in,specialty_Outstanding hospitality,specialty_Highly rated host,specialty_Great communication,specialty_Great location,specialty_Free cancellation,specialty_Great check-in experience,specialty_Wifi,response_rate,response_time,lang_cnt,language_Čeština,language_Polski,language_Русский,language_Nederlands,language_Italiano,language_العربية,language_Ελληνικά,language_Deutsch,language_Norsk,language_English,language_Português,language_Español,language_Français,amenity_Not included__Unavailable: Air conditioning,amenity_Kitchen and dining__Kitchen,amenity_Not included__Unavailable: Carbon monoxide alarm,amenity_Heating and cooling__Heating,amenity_Entertainment__TV,amenity_Internet and office__Wifi,amenity_Bedroom and laundry__Hangers,amenity_Not included__Unavailable: Shampoo,amenity_Bedroom and laundry__Essentials,amenity_Parking and facilities__Free parking on premises,amenity_Kitchen and dining__Coffee maker,amenity_Location features__Private entrance,amenity_Bathroom__Hair dryer,amenity_Internet and office__Dedicated workspace,amenity_Home safety__Unavailable: Security cameras on property,amenity_Kitchen and dining__Oven,amenity_Not included__Unavailable: Smoke alarm,amenity_Kitchen and dining__Refrigerator,amenity_Kitchen and dining__Dishwasher,amenity_Kitchen and dining__Dishes and silverware,amenity_Not included__Unavailable: Washer,amenity_Bathroom__Hot water,amenity_Outdoor__Patio or balcony,amenity_Kitchen and dining__Cooking basics,amenity_Home safety__Fire extinguisher,amenity_Bedroom and laundry__Washer,amenity_Home safety__Smoke alarm,amenity_Services__Long term stays allowed,amenity_Kitchen and dining__Stove,amenity_Kitchen and dining__Microwave,amenity_Not included__Unavailable: Private entrance,amenity_Not included__Unavailable: Hair dryer,amenity_Bedroom and laundry__Bed linens,amenity_Parking and facilities__Free street parking,amenity_Bedroom and laundry__Dryer,amenity_Bedroom and laundry__Iron,amenity_Outdoor__Garden or backyard,amenity_Family__High chair,amenity_Entertainment__Cable TV,amenity_Family__Crib,amenity_Not included__Unavailable: Essentials,amenity_Services__Luggage dropoff allowed,amenity_Home safety__First aid kit,amenity_Bathroom__Bathtub,amenity_Bathroom__Shampoo,amenity_Heating and cooling__Indoor fireplace,amenity_Outdoor__BBQ grill,amenity_Family__Pack ’n Play/travel crib,amenity_Services__Lockbox,amenity_Bedroom and laundry__Extra pillows and blankets,amenity_Family__Children’s books and toys,amenity_Services__Host greets you,amenity_Bedroom and laundry__Room-darkening shades,amenity_Kitchen and dining__Baking sheet
/rooms/26295230?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire apartment in Kitzbühel,"Kitzbühel, Tirol, Austria",Kitzbuehel_AT,Design Apartment for 4-5 in Kitzbühel,$138,empty,€0,€807,5,2,2,2,5.0,5.0,0,4.8,5.0,5.0,5.0,4.8,4.8,5.0,1,no,no,no,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100,within an hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
/rooms/22780423?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire chalet in Westendorf,"Westendorf, Tirol, Austria",Kitzbuehel_AT,Alpenloft,$383,empty,€0,"€2,249",6,3,3,2,4.82,11.0,0,5.0,4.8,4.9,4.8,4.7,4.6,4.0,1,no,no,no,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,87,within a day,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
/rooms/3138197?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire chalet in Rettenschöss,"Rettenschöss, Österreich/Tyrol, Austria",Kitzbuehel_AT,"antikes Bauernhaus 15.Jh.Tirol,KaiserwinklWalchsee",$339,empty,€288,"€1,990",9,4,6,2.5,4.97,38.0,0,5.0,5.0,5.0,4.9,5.0,4.9,7.0,1,yes,no,no,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,100,within a few hours,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,1
/rooms/39881596?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire apartment in Kitzbühel,"Kitzbühel, Austria",Kitzbuehel_AT,Cosy Apartment in Kitzbuhel near Ski Area,$189,€60,empty,"€1,107",4,2,2,1,,,0,,,,,,,2.0,1,yes,no,NA,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/10999779?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire apartment in Kitzbühel,"Kitzbühel, Tirol, Austria",Kitzbuehel_AT,Sunny flat with garden and sauna near Schwarzsee,$323,empty,€274,"€1,894",7,4,7,2,4.84,33.0,0,4.7,4.9,4.8,4.6,4.9,4.7,6.0,1,yes,no,no,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,100,within an hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0
/rooms/39092785?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire apartment in Kitzbühel,"Kitzbühel, Tirol, Austria",Kitzbuehel_AT,city-apart STADT,$140,empty,empty,€819,4,Studio,2,1,5.0,7.0,1,5.0,4.9,5.0,5.0,5.0,4.4,3.0,1,no,no,no,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
/rooms/36808408?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire villa in Itter,"Itter, Austria",Kitzbuehel_AT,Luxurious Villa in Tyrol near the Lake,$399,empty,€0,"€2,339",10,5,5,6,4.33,6.0,0,3.8,3.8,3.8,3.7,5.0,3.7,2.0,1,no,no,NA,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/22408321?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire apartment in Rosental,"Rosental, Salzburg, Austria",Kitzbuehel_AT,Gemütliche Ferienwohnung im Dachgeschoss,$102,empty,€86,€596,7,2,5,1.5,5.0,14.0,0,4.9,4.8,5.0,5.0,5.0,4.9,5.0,1,no,no,no,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0
/rooms/4621944?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire apartment in Kirchberg in Tirol,"Kirchberg in Tirol, Tirol, Austria",Kitzbuehel_AT,*Panoramic mountain view with garden*,$410,empty,€0,"€2,409",7,3,3,2,4.89,46.0,0,4.9,5.0,4.9,4.9,5.0,4.9,9.0,0,no,no,no,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
/rooms/46852485?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire apartment in Kirchberg in Tirol,"Kirchberg in Tirol, Tirol, Austria",Kitzbuehel_AT,Boar Hof XL,$165,empty,€0,€969,10,5,9,3.5,,,0,,,,,,,1.0,1,yes,no,no,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,97,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/39911941?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire apartment in Kirchberg in Tirol,"Kirchberg in Tirol, Tirol, Austria",Kitzbuehel_AT,Mountain Chalet Top 8,$463,empty,€0,"€2,719",4,2,2,2,5.0,3.0,0,5.0,5.0,5.0,5.0,5.0,4.7,4.0,1,no,no,no,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,87,within a day,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
/rooms/44438264?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire chalet in Uttendorf,"Uttendorf, Salzburg, Austria",Kitzbuehel_AT,Knusperhäusl,$185,empty,€157,"€1,082",8,3,8,1,,,0,,,,,,,4.0,0,yes,NA,NA,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,90,within a few hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
/rooms/40129098?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire chalet in Brixen im Thale,"Brixen im Thale, Tirol, Austria",Kitzbuehel_AT,"Chalet in den Kitzbüheler Alpen, Ski-in/Ski-out",$334,empty,€284,"€1,959",6,2,4,1,4.82,17.0,0,4.8,4.7,5.0,4.9,4.9,4.9,2.0,1,yes,no,no,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78,within a day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
/rooms/29353952?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire house in Niedernsill,"Niedernsill, Austria",Kitzbuehel_AT,Modern Holiday Home in Niedernsill with Private Sauna,$213,empty,€0,"€1,247",10,4,6,3,4.75,4.0,0,4.5,4.8,4.8,5.0,5.0,5.0,4.0,0,no,no,NA,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,98,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/3178786?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire apartment in Kirchberg in Tirol,"Kirchberg in Tirol, Tirol, Austria",Kitzbuehel_AT,*Panoramic balcony with mountain views*,$364,empty,€0,"€2,134",6,2,3,2,4.98,58.0,0,4.9,4.9,5.0,4.9,5.0,4.9,9.0,0,no,no,no,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0
/rooms/36814186?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire apartment in Kitzbühel,"Kitzbühel, Austria",Kitzbuehel_AT,Spacious Apartment in Kitzbuhel near Ski Lift,$192,empty,€0,"€1,123",4,2,2,1,4.5,5.0,0,4.8,4.5,4.5,4.5,4.5,4.5,2.0,1,no,no,NA,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/47565214?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire chalet in Zell am See,"Zell am See, Salzburg, Austria",Kitzbuehel_AT,Tauernlodge Berglust,$310,empty,€0,"€1,819",10,4,5,3,,,0,,,,,,,1.0,1,no,no,no,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,97,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/45731681?adults=4&check_in=2021-03-16&check_out=2021-03-23&previous_page_section_name=1000&federated_search_id=acaab3cf-908f-4480-820c-f7fba3a2b707,Entire apartment in Neukirchen am Großvenediger,"Neukirchen am Großvenediger, Salzburg, Austria",Kitzbuehel_AT,Chalet Pinzgau OG,$219,empty,empty,"€1,284",6,3,3,1.5,,,0,,,,,,,0.0,1,no,no,no,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
/rooms/48178073?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=511eb63f-1197-4f99-8a0b-1062a0e86fb1,Entire apartment in Ischgl,"Ischgl, Tirol, Austria",Ischgl_AT,4 star holiday home in Ischgl,Price:$90,empty,€0,€519,4,2,2,1,,,0,,,,,,,0.0,1,no,no,NA,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/8322724?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=511eb63f-1197-4f99-8a0b-1062a0e86fb1,Hut in Kappl,"Kappl, Tirol, Austria",Ischgl_AT,Luxury 3 bd 3.5 bth + Sauna & Pool close to Ischgl,Previous price:$949Discounted price:$871,empty,€728,"€5,027",6,3,3,3.5,4.94,55.0,0,4.7,5.0,4.8,4.8,5.0,4.8,6.0,1,no,no,no,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100,within a few hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1
/rooms/28454271?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=511eb63f-1197-4f99-8a0b-1062a0e86fb1,Entire chalet in Silbertal,empty,Ischgl_AT,"Bergchalet ""Güatli"" Montafon",Price:$251,empty,empty,empty,6,3,5,1,4.89,30.0,0,,,,,,,,0,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/15849309?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=511eb63f-1197-4f99-8a0b-1062a0e86fb1,Entire apartment in Kappl,"Kappl, Tirol, Austria",Ischgl_AT,Apartment Panoramablick,Previous price:$215Discounted price:$175,empty,€146,"€1,009",7,3,7,1,4.83,60.0,0,4.9,4.9,5.0,4.1,5.0,4.7,5.0,0,yes,no,no,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100,within a day,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/22101244?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=511eb63f-1197-4f99-8a0b-1062a0e86fb1,Entire house in Ftan,empty,Ischgl_AT,Ferienhaus Rontsch  86 in Ftan/Scuol,Previous price:$266Discounted price:$242,empty,empty,empty,6,3,6,1.5,5.0,7.0,0,,,,,,,,0,NA,NA,NA,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/48211540?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=511eb63f-1197-4f99-8a0b-1062a0e86fb1,Entire loft in Sankt Anton am Arlberg,"Sankt Anton am Arlberg, Tirol, Austria",Ischgl_AT,The Lodge - Spacious Luxury Loft Apartment - 8 ppl,Price:$459,empty,€384,"€2,650",8,4,5,4,,,0,,,,,,,3.0,1,yes,NA,NA,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,100,within an hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
/rooms/40014301?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=511eb63f-1197-4f99-8a0b-1062a0e86fb1,Entire apartment in Langesthei,"Langesthei, Tirol, Austria",Ischgl_AT,Apart Sunnseita Paznaun 2-4 Personen 50m2,Price:$216,empty,€180,"€1,245",5,1,3,1,4.94,34.0,0,5.0,5.0,5.0,5.0,5.0,4.9,2.0,1,no,no,no,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,100,within an hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1
/rooms/21118722?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=511eb63f-1197-4f99-8a0b-1062a0e86fb1,Entire chalet in Schwarzenberg,empty,Ischgl_AT,Mountain lodge  130 sqm,Price:$353,empty,€295,"€2,035",6,2,6,2,4.95,76.0,0,4.9,4.9,5.0,4.9,5.0,4.7,7.0,1,no,no,no,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,100,within an hour,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0
/rooms/48134652?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=511eb63f-1197-4f99-8a0b-1062a0e86fb1,Entire house in Arzlair,"Arzlair, Tirol, Austria",Ischgl_AT,Wintertraum Landhaus Arzlairer Hof,Price:$666,empty,€557,"€3,847",10,5,5,2,,,0,,,,,,,2.0,1,yes,no,no,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,67,within a few hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/rooms/28261476?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=511eb63f-1197-4f99-8a0b-1062a0e86fb1,Entire apartment in Bschlabs,"Bschlabs, Tirol, Austria",Ischgl_AT,Ferienwohnung Berghaus Naturlech (bis 8 Pers),Previous price:$306Discounted price:$233,empty,€0,"€1,340",8,3,6,2.5,5.0,28.0,0,5.0,4.9,5.0,5.0,5.0,4.9,5.0,1,no,no,no,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,100,within an hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
/rooms/43339256?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=511eb63f-1197-4f99-8a0b-1062a0e86fb1,Entire chalet in Lechleiten,empty,Ischgl_AT,Alte Sennerei Lechleiten,Previous price:$683Discounted price:$414,empty,empty,"€2,387",10,4,7,1.5,5.0,3.0,0,5.0,5.0,5.0,5.0,5.0,5.0,9.0,1,no,no,no,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,100,within a few hours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1
/rooms/48242340?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=511eb63f-1197-4f99-8a0b-1062a0e86fb1,Entire condominium in Sankt Leonhard im Pitztal,empty,Ischgl_AT,Permadieshof,Price:$46,empty,€38,€262,4,2,3,1.5,,,0,,,,,,,0.0,0,yes,NA,NA,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
/rooms/47350462?adults=4&check_in=2021-03-06&check_out=2021-03-13&previous_page_section_name=1000&federated_search_id=511eb63f-1197-4f99-8a0b-1062a0e86fb1,Entire apartment in Saas,"Saas, Graubünden, Switzerland",Ischgl_AT,"Gemütliche Wohnung in Holzhaus,  TOP Aussicht",Price:$196,empty,€164,"€1,131",4,2,3,1.5,,,0,,,,,,,1.0,1,no,no,no,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,100,within a few hours,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
